"id","city_name","county_id","state_id"
1078,"Astoria",2022,33
1079,"Astoria",2228,38
1080,"Astoria",733,14
1081,"Atalissa",588,16
1082,"Atascadero",211,5
1083,"Atascosa",2618,45
1084,"Atchison",915,17
1085,"Atco",1925,31
1086,"Atglen",2291,39
1087,"Athelstane",3093,51
1088,"Athena",2218,38
1089,"Athens",2265,39
1090,"Athens",2535,44
1091,"Athens",3095,51
1092,"Athens",1991,33
1093,"Athens",2660,45
1094,"Athens",801,15
1095,"Athens",1227,20
1096,"Athens",414,11
1097,"Athens",2059,36
1098,"Athens",734,14
1099,"Athens",45,1
1100,"Athens",1137,19
1101,"Athens",3173,50
1102,"Athens",1246,23
1103,"Atherton",214,5
1104,"Athol",659,13
1105,"Athol",1191,22
1106,"Athol",1018,18
1107,"Athol",1995,33
1108,"Athol",916,17
1109,"Athol Springs",1997,33
1110,"Atka",1,2
1111,"Atkins",110,4
1112,"Atkins",2917,48
1113,"Atkins",589,16
1114,"Atkinson",1825,28
1115,"Atkinson",1678,34
1116,"Atkinson",1914,30
1117,"Atkinson",712,14
1118,"Atlanta",911,17
1119,"Atlanta",811,15
1120,"Atlanta",415,11
1121,"Atlanta",2661,45
1122,"Atlanta",1138,19
1123,"Atlanta",1838,28
1124,"Atlanta",1994,33
1125,"Atlanta",660,13
1126,"Atlanta",401,11
1127,"Atlanta",1262,23
1128,"Atlanta",735,14
1129,"Atlanta",1423,26
1130,"Atlantic",2896,48
1131,"Atlantic",1679,34
1132,"Atlantic",577,16
1133,"Atlantic",2262,39
1134,"Atlantic Beach",1679,34
1135,"Atlantic Beach",1999,33
1136,"Atlantic Beach",335,10
1137,"Atlantic City",1918,31
1138,"Atlantic Highlands",1919,31
1139,"Atlantic Mine",1263,23
1140,"Atlas",1264,23
1141,"Atlasburg",2272,39
1142,"Atmore",50,1
1143,"Atoka",2536,44
1144,"Atoka",2162,37
1145,"Atomic City",652,13
1146,"Atqasuk",8,2
1147,"Attalla",42,1
1148,"Attapulgus",416,11
1149,"Attica",2019,33
1150,"Attica",2064,36
1151,"Attica",908,17
1152,"Attica",1254,23
1153,"Attica",816,15
1154,"Attleboro",1185,22
1155,"Attleboro Falls",1185,22
1156,"Atwater",215,5
1157,"Atwater",1347,24
1158,"Atwater",2080,36
1159,"Atwood",2537,44
1160,"Atwood",195,5
1161,"Atwood",724,14
1162,"Atwood",917,17
1163,"Atwood",817,15
1164,"Atwood",258,6
1165,"Atwood",2163,37
1166,"Au Gres",1247,23
1167,"Au Sable Forks",2009,33
1168,"Au Train",1265,23
1169,"Auberry",216,5
1170,"Aubrey",2651,45
1171,"Aubrey",111,4
1172,"Auburn",3057,49
1173,"Auburn",51,1
1174,"Auburn",3174,50
1175,"Auburn",2282,39
1176,"Auburn",918,17
1177,"Auburn",199,5
1178,"Auburn",1266,23
1179,"Auburn",1914,30
1180,"Auburn",1839,28
1181,"Auburn",417,11
1182,"Auburn",815,15
1183,"Auburn",1229,20
1184,"Auburn",999,18
1185,"Auburn",1191,22
1186,"Auburn",3209,52
1187,"Auburn",2024,33
1188,"Auburn",590,16
1189,"Auburn",736,14
1190,"Auburn Hills",1267,23
1191,"Auburn University",51,1
1192,"Auburndale",325,10
1193,"Auburndale",3104,51
1194,"Auburndale",1184,22
1195,"Auburntown",2538,44
1196,"Audubon",591,16
1197,"Audubon",1925,31
1198,"Audubon",1348,24
1199,"Audubon",2256,39
1200,"Augusta",737,14
1201,"Augusta",2081,36
1202,"Augusta",1614,27
1203,"Augusta",418,11
1204,"Augusta",1268,23
1205,"Augusta",907,17
1206,"Augusta",1224,20
1207,"Augusta",112,4
1208,"Augusta",406,11
1209,"Augusta",1019,18
1210,"Augusta",1440,26
1211,"Augusta",3175,50
1212,"Augusta",1923,31
1213,"Augusta",3092,51
1214,"Augusta Springs",2918,48
1215,"Auke Bay",13,2
1216,"Aulander",1680,34
1217,"Ault",259,6
1218,"Aultman",2279,39
1219,"Aumsville",2232,38
1220,"Aurelia",592,16
1221,"Auriesville",2013,33
1222,"Aurora",2465,43
1223,"Aurora",1441,26
1224,"Aurora",1840,28
1225,"Aurora",919,17
1226,"Aurora",2232,38
1227,"Aurora",593,16
1228,"Aurora",818,15
1229,"Aurora",2870,46
1230,"Aurora",738,14
1231,"Aurora",2024,33
1232,"Aurora",2080,36
1233,"Aurora",1323,24
1234,"Aurora",260,6
1235,"Aurora",1681,34
1236,"Aurora",1230,20
1237,"Aurora",700,14
1238,"Aurora",261,6
1239,"Aurora",3156,50
1240,"Austell",390,11
1241,"Austerlitz",2014,33
1242,"Austin",2663,45
1243,"Austin",1975,29
1244,"Austin",1322,24
1245,"Austin",819,15
1246,"Austin",2664,45
1247,"Austin",113,4
1248,"Austin",2662,45
1249,"Austin",2292,39
1250,"Austin",1020,18
1251,"Austin",262,6
1252,"Austinburg",2070,36
1253,"Austinville",568,16
1254,"Austinville",2919,48
1255,"Austwell",2665,45
1256,"Autaugaville",52,1
1257,"Autryville",1682,34
1258,"Auxier",1005,18
1259,"Auxvasse",1442,26
1260,"Ava",739,14
1261,"Ava",2001,33
1262,"Ava",2082,36
1263,"Ava",1443,26
1264,"Avalon",2666,45
1265,"Avalon",3084,51
1266,"Avalon",1926,31
1267,"Avalon",186,5
1268,"Avant",2164,37
1269,"Avawam",1014,18
1270,"Avella",2272,39
1271,"Avenal",209,5
1272,"Avenel",1927,31
1273,"Avenue",1197,21
1274,"Avera",419,11
1275,"Averill",3032,47
1276,"Averill Park",2025,33
1277,"Avery",2644,45
1278,"Avery",661,13
1279,"Avery",200,5
1280,"Avery Island",1139,19
1281,"Avila Beach",211,5
1282,"Avilla",1411,26
1283,"Avilla",804,15
1284,"Avinger",2661,45
1285,"Avis",2293,39
1286,"Aviston",703,14
1287,"Avoca",1349,24
1288,"Avoca",3099,51
1289,"Avoca",2645,45
1290,"Avoca",114,4
1291,"Avoca",1824,28
1292,"Avoca",1248,23
1293,"Avoca",594,16
1294,"Avoca",820,15
1295,"Avoca",1994,33
1296,"Avon",2068,36
1297,"Avon",1683,34
1298,"Avon",808,15
1299,"Avon",733,14
1300,"Avon",1615,27
1301,"Avon",1329,24
1302,"Avon",1529,25
1303,"Avon",1193,22
1304,"Avon",2466,43
1305,"Avon",2026,33
1306,"Avon",311,7
1307,"Avon",263,6
1308,"Avon By The Sea",1919,31
1309,"Avon Lake",2068,36
1310,"Avon Park",336,10
1311,"Avondale",2291,39
1312,"Avondale",3165,50
1313,"Avondale",264,6
1314,"Avondale",170,3
1315,"Avondale Estates",415,11
1316,"Avonmore",2258,39
1317,"Awendaw",2406,42
1318,"Axis",53,1
1319,"Axson",420,11
1320,"Axtell",1841,28
1321,"Axtell",920,17
1322,"Axtell",2872,46
1323,"Axtell",2667,45
1324,"Axton",2920,48
1325,"Ayden",1684,34
1326,"Aydlett",1685,34
1327,"Ayer",1184,22
1328,"Aylett",2921,48
1329,"Aynor",2413,42
1330,"Ayr",1842,28
1331,"Ayr",1763,35
1332,"Ayrshire",595,16
1333,"Azalea",2233,38
1334,"Azalia",1269,23
1335,"Azle",2627,45
1336,"Azle",2652,45
1337,"Aztec",1955,32
1338,"Azusa",186,5
1339,"Babb",1616,27
1340,"Babbitt",1323,24
1341,"Babcock",3104,51
1342,"Babson Park",1193,22
1343,"Babson Park",325,10
1344,"Babylon",2010,33
1345,"Backus",1326,24
1346,"Bacliff",2668,45
1347,"Baconton",421,11
1348,"Bacova",2922,48
1349,"Bad Axe",1270,23
1350,"Baden",2271,39
1351,"Badger",596,16
1352,"Badger",1350,24
1353,"Badger",197,5
1354,"Badger",2460,43
1355,"Badin",1665,34
1356,"Bagdad",1021,18
1357,"Bagdad",337,10
1358,"Bagdad",175,3
1359,"Baggs",3216,52
1360,"Bagley",3107,51
1361,"Bagley",1351,24
1362,"Bagley",597,16
1363,"Bagwell",2644,45
1364,"Bahama",1686,34
1365,"Bailey",1271,23
1366,"Bailey",2669,45
1367,"Bailey",1687,34
1368,"Bailey",248,6
1369,"Bailey",1533,25
1370,"Bailey Island",1231,20
1371,"Baileys Harbor",3108,51
1372,"Baileyton",54,1
1373,"Baileyville",1223,20
1374,"Baileyville",921,17
1375,"Baileyville",740,14
1376,"Bainbridge",2261,39
1377,"Bainbridge",2056,36
1378,"Bainbridge",821,15
1379,"Bainbridge",1996,33
1380,"Bainbridge",416,11
1381,"Bainbridge Island",3058,49
1382,"Bainville",1617,27
1383,"Baird",2670,45
1384,"Bairdford",2275,39
1385,"Bairoil",3217,52
1386,"Baisden",3176,50
1387,"Bajadero",2330,40
1388,"Baker",338,10
1389,"Baker",1140,19
1390,"Baker",187,5
1391,"Baker",1976,29
1392,"Baker",1618,27
1393,"Baker",3177,50
1394,"Baker City",2234,38
1395,"Bakers Mills",1995,33
1396,"Bakersfield",1444,26
1397,"Bakersfield",3033,47
1398,"Bakersfield",213,5
1399,"Bakerstown",2275,39
1400,"Bakersville",2083,36
1401,"Bakersville",1688,34
1402,"Bakerton",3178,50
1403,"Bakewell",2528,44
1404,"Bala Cynwyd",2256,39
1405,"Balaton",1352,24
1406,"Bald Knob",115,4
1407,"Baldwin",1999,33
1408,"Baldwin",576,16
1409,"Baldwin",3109,51
1410,"Baldwin",1777,35
1411,"Baldwin",1206,21
1412,"Baldwin",1272,23
1413,"Baldwin",422,11
1414,"Baldwin",1128,19
1415,"Baldwin",741,14
1416,"Baldwin City",922,17
1417,"Baldwin Park",186,5
1418,"Baldwin Place",2011,33
1419,"Baldwinsville",2018,33
1420,"Baldwinville",1191,22
1421,"Baldwyn",1534,25
1422,"Balfour",1772,35
1423,"Balko",2165,37
1424,"Ball",1126,19
1425,"Ball Ground",389,11
1426,"Ballantine",1606,27
1427,"Ballard",3157,50
1428,"Ballentine",2414,42
1429,"Ballico",215,5
1430,"Ballinger",2671,45
1431,"Ballouville",308,7
1432,"Ballston Lake",2027,33
1433,"Ballston Spa",2027,33
1434,"Ballwin",1416,26
1435,"Bally",2294,39
1436,"Balm",330,10
1437,"Balmorhea",2672,45
1438,"Balsam",1689,34
1439,"Balsam Grove",1690,34
1440,"Balsam Lake",3094,51
1441,"Balta",1778,35
1442,"Baltic",2084,36
1443,"Baltic",312,7
1444,"Baltic",2467,43
1445,"Baltimore",1206,21
1446,"Baltimore",1207,21
1447,"Baltimore",2066,36
1448,"Baltimore",1203,21
1449,"Bamberg",2415,42
1450,"Banco",2914,48
1451,"Bancroft",3179,50
1452,"Bancroft",662,13
1453,"Bancroft",565,16
1454,"Bancroft",1843,28
1455,"Bancroft",3091,51
1456,"Bancroft",1273,23
1457,"Bandana",1022,18
1458,"Bandera",2673,45
1459,"Bandon",2223,38
1460,"Bandy",2909,48
1461,"Bangall",2012,33
1462,"Bangor",2257,39
1463,"Bangor",217,5
1464,"Bangor",1232,20
1465,"Bangor",3110,51
1466,"Bangor",1274,23
1467,"Bangs",2674,45
1468,"Banks",663,13
1469,"Banks",116,4
1470,"Banks",55,1
1471,"Banks",2235,38
1472,"Bankston",56,1
1473,"Banner",1005,18
1474,"Banner",1535,25
1475,"Banner",3215,52
1476,"Banner Elk",1691,34
1477,"Banning",189,5
1478,"Bannister",1253,23
1479,"Bannock",2061,36
1480,"Banquete",2621,45
1481,"Bantam",313,7
1482,"Bantry",1772,35
1483,"Bapchule",174,3
1484,"Baptistown",1924,31
1485,"Bar Harbor",1230,20
1486,"Bar Mills",1222,20
1487,"Baraboo",3111,51
1488,"Baraga",1275,23
1489,"Barataria",1141,19
1490,"Barbeau",1276,23
1491,"Barberton",2058,36
1492,"Barberville",339,10
1493,"Barboursville",2923,48
1494,"Barboursville",3180,50
1495,"Barbourville",1013,18
1496,"Barceloneta",2332,40
1497,"Barclay",1208,21
1498,"Barco",1685,34
1499,"Bard",1956,32
1500,"Bard",218,5
1501,"Bardolph",698,14
1502,"Bardstown",1023,18
1503,"Bardwell",1012,18
1504,"Bardwell",2666,45
1505,"Bargersville",822,15
1506,"Barhamsville",2924,48
1507,"Baring",1445,26
1508,"Baring",3057,49
1509,"Barium Springs",1692,34
1510,"Bark River",1277,23
1511,"Barker",2629,45
1512,"Barker",2017,33
1513,"Barkhamsted",313,7
1514,"Barksdale",2675,45
1515,"Barksdale Afb",1142,19
1516,"Barling",117,4
1517,"Barlow",1022,18
1518,"Barlow",2085,36
1519,"Barnard",3031,47
1520,"Barnard",923,17
1521,"Barnard",1446,26
1522,"Barnard",2451,43
1523,"Barnardsville",1667,34
1524,"Barnegat",1928,31
1525,"Barnegat Light",1928,31
1526,"Barnes",924,17
1527,"Barnes City",598,16
1528,"Barneston",1816,28
1529,"Barnesville",1353,24
1530,"Barnesville",2061,36
1531,"Barnesville",1693,34
1532,"Barnesville",423,11
1533,"Barnesville",1205,21
1534,"Barnesville",2282,39
1535,"Barnet",3034,47
1536,"Barnett",1447,26
1537,"Barneveld",3099,51
1538,"Barneveld",2001,33
1539,"Barney",1762,35
1540,"Barney",424,11
1541,"Barnhart",1435,26
1542,"Barnhart",2676,45
1543,"Barnhill",742,14
1544,"Barnsdall",2164,37
1545,"Barnstable",1194,22
1546,"Barnstead",1910,30
1547,"Barnum",1354,24
1548,"Barnum",596,16
1549,"Barnwell",2416,42
1550,"Baroda",1278,23
1551,"Barrackville",3181,50
1552,"Barranquitas",2333,40
1553,"Barre",1191,22
1554,"Barre",3027,47
1555,"Barren Springs",2919,48
1556,"Barrett",1345,24
1557,"Barrington",1915,30
1558,"Barrington",2403,41
1559,"Barrington",722,14
1560,"Barrington",1925,31
1561,"Barron",3090,51
1562,"Barronett",3090,51
1563,"Barrow",8,2
1564,"Barry",2677,45
1565,"Barry",1355,24
1566,"Barry",743,14
1567,"Barryton",1279,23
1568,"Barrytown",2012,33
1569,"Barryville",2028,33
1570,"Barstow",2678,45
1571,"Barstow",1209,21
1572,"Barstow",720,14
1573,"Barstow",187,5
1574,"Bart",2261,39
1575,"Bartelso",703,14
1576,"Bartlesville",2166,37
1577,"Bartlett",903,17
1578,"Bartlett",1844,28
1579,"Bartlett",700,14
1580,"Bartlett",2679,45
1581,"Bartlett",2085,36
1582,"Bartlett",1916,30
1583,"Bartley",3165,50
1584,"Bartley",1845,28
1585,"Barto",2294,39
1586,"Barton",118,4
1587,"Barton",1210,21
1588,"Barton",3028,47
1589,"Barton",2016,33
1590,"Barton",2061,36
1591,"Barton City",1280,23
1592,"Bartonsville",2281,39
1593,"Bartow",325,10
1594,"Bartow",3168,50
1595,"Bartow",419,11
1596,"Barwick",424,11
1597,"Basalt",652,13
1598,"Basalt",263,6
1599,"Basco",737,14
1600,"Bascom",321,10
1601,"Bascom",2064,36
1602,"Basehor",925,17
1603,"Basile",1143,19
1604,"Basin",1619,27
1605,"Basin",3218,52
1606,"Baskerville",2925,48
1607,"Baskett",1024,18
1608,"Baskin",1144,19
1609,"Basking Ridge",1929,31
1610,"Basom",2002,33
1611,"Bass Harbor",1230,20
1612,"Bass Lake",190,5
1613,"Bassett",108,4
1614,"Bassett",3112,51
1615,"Bassett",1846,28
1616,"Bassett",2920,48
1617,"Bassfield",1536,25
1618,"Bastian",2926,48
1619,"Bastrop",1145,19
1620,"Bastrop",2680,45
1621,"Basye",2927,48
1622,"Bat Cave",1694,34
1623,"Batavia",2002,33
1624,"Batavia",738,14
1625,"Batavia",599,16
1626,"Batavia",2067,36
1627,"Batchelor",1146,19
1628,"Batchtown",744,14
1629,"Bates",2236,38
1630,"Bates City",1417,26
1631,"Batesburg",2417,42
1632,"Batesland",2468,43
1633,"Batesville",2681,45
1634,"Batesville",823,15
1635,"Batesville",1537,25
1636,"Batesville",119,4
1637,"Batesville",2928,48
1638,"Bath",745,14
1639,"Bath",1681,34
1640,"Bath",2451,43
1641,"Bath",1994,33
1642,"Bath",2058,36
1643,"Bath",1233,20
1644,"Bath",824,15
1645,"Bath",2257,39
1646,"Bath",1913,30
1647,"Bath",1281,23
1648,"Bath",2407,42
1649,"Bath Springs",2539,44
1650,"Bathgate",1779,35
1651,"Baton Rouge",1140,19
1652,"Batson",2682,45
1653,"Battery Park",2929,48
1654,"Battiest",2167,37
1655,"Battle Creek",1847,28
1656,"Battle Creek",1246,23
1657,"Battle Creek",586,16
1658,"Battle Ground",825,15
1659,"Battle Ground",3049,49
1660,"Battle Lake",1356,24
1661,"Battle Mountain",1975,29
1662,"Battleboro",1695,34
1663,"Battlement Mesa",265,6
1664,"Battletown",1025,18
1665,"Baudette",1341,24
1666,"Bausman",2261,39
1667,"Bauxite",96,4
1668,"Baxley",425,11
1669,"Baxter",3181,50
1670,"Baxter",600,16
1671,"Baxter",1357,24
1672,"Baxter",2540,44
1673,"Baxter",1002,18
1674,"Baxter Springs",926,17
1675,"Bay",120,4
1676,"Bay Center",3059,49
1677,"Bay City",1266,23
1678,"Bay City",2683,45
1679,"Bay City",3113,51
1680,"Bay City",2237,38
1681,"Bay Minette",57,1
1682,"Bay Pines",340,10
1683,"Bay Port",1270,23
1684,"Bay Saint Louis",1538,25
1685,"Bay Shore",1282,23
1686,"Bay Shore",2010,33
1687,"Bay Springs",1539,25
1688,"Bay Village",2086,36
1689,"Bayamon",2334,40
1690,"Bayard",597,16
1691,"Bayard",1828,28
1692,"Bayard",3182,50
1693,"Bayard",1952,32
1694,"Bayboro",1669,34
1695,"Bayfield",266,6
1696,"Bayfield",3114,51
1697,"Baylis",743,14
1698,"Bayonne",1930,31
1699,"Bayou La Batre",53,1
1700,"Bayport",2010,33
1701,"Bayport",1325,24
1702,"Bays",1018,18
1703,"Bayside",2665,45
1704,"Bayside",194,5
1705,"Bayside",2022,33
1706,"Baytown",2629,45
1707,"Bayview",659,13
1708,"Bayville",1928,31
1709,"Bayville",1999,33
1710,"Bazine",912,17
1711,"Beach",1780,35
1712,"Beach City",2062,36
1713,"Beach Haven",1928,31
1714,"Beach Haven",2295,39
1715,"Beach Lake",2296,39
1716,"Beachwood",1928,31
1717,"Beachwood",2086,36
1718,"Beacon",2012,33
1719,"Beacon",598,16
1720,"Beacon Falls",310,7
1721,"Beale Afb",219,5
1722,"Bealeton",2930,48
1723,"Beallsville",1205,21
1724,"Beallsville",2087,36
1725,"Beallsville",2272,39
1726,"Beals",1223,20
1727,"Beaman",601,16
1728,"Bean Station",2541,44
1729,"Bear",317,8
1730,"Bear Branch",1016,18
1731,"Bear Creek",3097,51
1732,"Bear Creek",1696,34
1733,"Bear Creek",2295,39
1734,"Bear Creek",58,1
1735,"Bear Lake",1259,23
1736,"Bear Lake",2297,39
1737,"Bear Mountain",2029,33
1738,"Bear River City",2873,46
1739,"Bearcreek",1620,27
1740,"Bearden",121,4
1741,"Beardsley",1355,24
1742,"Beardstown",725,14
1743,"Bearsville",1990,33
1744,"Beasley",2684,45
1745,"Beason",735,14
1746,"Beatrice",1816,28
1747,"Beatrice",59,1
1748,"Beattie",920,17
1749,"Beatty",2238,38
1750,"Beatty",1974,29
1751,"Beattyville",1026,18
1752,"Beaufort",2418,42
1753,"Beaufort",1448,26
1754,"Beaufort",1679,34
1755,"Beaumont",1540,25
1756,"Beaumont",1027,18
1757,"Beaumont",2685,45
1758,"Beaumont",2931,48
1759,"Beaumont",189,5
1760,"Beaumont",907,17
1761,"Beauty",1028,18
1762,"Beaver",2237,38
1763,"Beaver",6,2
1764,"Beaver",2874,46
1765,"Beaver",122,4
1766,"Beaver",3169,50
1767,"Beaver",602,16
1768,"Beaver",2271,39
1769,"Beaver",2088,36
1770,"Beaver",2165,37
1771,"Beaver",1005,18
1772,"Beaver",3060,49
1773,"Beaver Bay",1358,24
1774,"Beaver City",1830,28
1775,"Beaver Creek",1359,24
1776,"Beaver Crossing",1848,28
1777,"Beaver Dam",1029,18
1778,"Beaver Dam",3105,51
1779,"Beaver Dams",2005,33
1780,"Beaver Falls",2030,33
1781,"Beaver Falls",2271,39
1782,"Beaver Island",1282,23
1783,"Beaver Meadows",2267,39
1784,"Beaver Springs",2298,39
1785,"Beavercreek",2239,38
1786,"Beaverdale",2289,39
1787,"Beaverdam",2916,48
1788,"Beaverdam",2089,36
1789,"Beaverton",1283,23
1790,"Beaverton",2235,38
1791,"Beaverton",60,1
1792,"Beavertown",2298,39
1793,"Beaverville",730,14
1794,"Beccaria",2276,39
1795,"Bechtelsville",2294,39
1796,"Beckemeyer",703,14
1797,"Becker",1524,25
1798,"Becker",1360,24
1799,"Becket",1186,22
1800,"Beckley",3169,50
1801,"Beckville",2686,45
1802,"Beckwourth",220,5
1803,"Bedford",2086,36
1804,"Bedford",2932,48
1805,"Bedford",2652,45
1806,"Bedford",1246,23
1807,"Bedford",1184,22
1808,"Bedford",1030,18
1809,"Bedford",2278,39
1810,"Bedford",1911,30
1811,"Bedford",3209,52
1812,"Bedford",820,15
1813,"Bedford",2011,33
1814,"Bedford",603,16
1815,"Bedford Hills",2011,33
1816,"Bedford Park",714,14
1817,"Bedias",2642,45
1818,"Bedminster",1929,31
1819,"Bedminster",2299,39
1820,"Bedrock",267,6
1821,"Bee",1848,28
1822,"Bee",2933,48
1823,"Bee Branch",123,4
1824,"Bee Spring",1031,18
1825,"Beebe",115,4
1826,"Beebe Plain",3028,47
1827,"Beech Bluff",2542,44
1828,"Beech Bottom",3183,50
1829,"Beech Creek",1032,18
1830,"Beech Creek",2293,39
1831,"Beech Grove",1033,18
1832,"Beech Grove",124,4
1833,"Beech Grove",826,15
1834,"Beech Island",2407,42
1835,"Beecher",746,14
1836,"Beecher City",715,14
1837,"Beecher Falls",3032,47
1838,"Beechgrove",2531,44
1839,"Beechmont",1032,18
1840,"Beedeville",105,4
1841,"Beeler",912,17
1842,"Beemer",1843,28
1843,"Beersheba Springs",2525,44
1844,"Beeson",3173,50
1845,"Beetown",3107,51
1846,"Beeville",2687,45
1847,"Beggs",2168,37
1848,"Beirne",103,4
1849,"Bejou",1361,24
1850,"Bel Air",1198,21
1851,"Bel Alton",1211,21
1852,"Belcamp",1198,21
1853,"Belcher",1147,19
1854,"Belcher",1015,18
1855,"Belchertown",1190,22
1856,"Belcourt",1765,35
1857,"Belden",1849,28
1858,"Belden",1534,25
1859,"Belden",220,5
1860,"Beldenville",3113,51
1861,"Belding",1284,23
1862,"Belen",1541,25
1863,"Belen",1957,32
1864,"Belews Creek",1697,34
1865,"Belfair",3047,49
1866,"Belfast",1234,20
1867,"Belfast",2003,33
1868,"Belfast",2543,44
1869,"Belfield",1781,35
1870,"Belford",1919,31
1871,"Belfry",1620,27
1872,"Belfry",1015,18
1873,"Belgium",3115,51
1874,"Belgrade",1621,27
1875,"Belgrade",1329,24
1876,"Belgrade",1818,28
1877,"Belgrade",1449,26
1878,"Belgrade",1224,20
1879,"Belgrade Lakes",1224,20
1880,"Belhaven",1681,34
1881,"Belington",3184,50
1882,"Belk",56,1
1883,"Belknap",747,14
1884,"Bell",186,5
1885,"Bell",341,10
1886,"Bell Buckle",2544,44
1887,"Bell City",1148,19
1888,"Bell City",1409,26
1889,"Bell Gardens",186,5
1890,"Bella Vista",204,5
1891,"Bella Vista",114,4
1892,"Bellaire",2061,36
1893,"Bellaire",1245,23
1894,"Bellaire",2629,45
1895,"Bellamy",61,1
1896,"Bellarthur",1684,34
1897,"Bellbrook",2063,36
1898,"Belle",1450,26
1899,"Belle",3163,50
1900,"Belle Center",2090,36
1901,"Belle Chasse",1149,19
1902,"Belle Fourche",2469,43
1903,"Belle Glade",342,10
1904,"Belle Haven",2896,48
1905,"Belle Mead",1929,31
1906,"Belle Mina",45,1
1907,"Belle Plaine",1362,24
1908,"Belle Plaine",910,17
1909,"Belle Plaine",589,16
1910,"Belle Rive",748,14
1911,"Belle Rose",1150,19
1912,"Belle Valley",2082,36
1913,"Belle Vernon",2260,39
1914,"Belleair Beach",340,10
1915,"Bellefontaine",2090,36
1916,"Bellefontaine",1542,25
1917,"Bellefonte",2254,39
1918,"Bellemont",176,3
1919,"Bellerose",2022,33
1920,"Belleview",1426,26
1921,"Belleview",328,10
1922,"Belleville",3116,51
1923,"Belleville",1931,31
1924,"Belleville",749,14
1925,"Belleville",1251,23
1926,"Belleville",2273,39
1927,"Belleville",896,17
1928,"Belleville",1992,33
1929,"Belleville",125,4
1930,"Belleville",3185,50
1931,"Bellevue",1004,18
1932,"Bellevue",664,13
1933,"Bellevue",3057,49
1934,"Bellevue",2688,45
1935,"Bellevue",1285,23
1936,"Bellevue",576,16
1937,"Bellevue",2091,36
1938,"Bellevue",1850,28
1939,"Bellflower",186,5
1940,"Bellflower",718,14
1941,"Bellflower",1451,26
1942,"Bellingham",3042,49
1943,"Bellingham",1363,24
1944,"Bellingham",1193,22
1945,"Bellmawr",1925,31
1946,"Bellmont",709,14
1947,"Bellmore",1999,33
1948,"Bellmore",827,15
1949,"Bellona",2031,33
1950,"Bellows Falls",3035,47
1951,"Bellport",2010,33
1952,"Bells",2520,44
1953,"Bells",2689,45
1954,"Bellvale",2020,33
1955,"Bellville",426,11
1956,"Bellville",2690,45
1957,"Bellville",2092,36
1958,"Bellvue",268,6
1959,"Bellwood",1815,28
1960,"Bellwood",714,14
1961,"Bellwood",2277,39
1962,"Bellwood",62,1
1963,"Belmar",1919,31
1964,"Belmond",604,16
1965,"Belmont",2061,36
1966,"Belmont",1668,34
1967,"Belmont",3036,47
1968,"Belmont",3101,51
1969,"Belmont",3186,50
1970,"Belmont",1151,19
1971,"Belmont",3046,49
1972,"Belmont",2691,45
1973,"Belmont",2003,33
1974,"Belmont",1543,25
1975,"Belmont",1910,30
1976,"Belmont",214,5
1977,"Belmont",1239,23
1978,"Belmont",1184,22
1979,"Belmore",2093,36
1980,"Beloit",3084,51
1981,"Beloit",927,17
1982,"Beloit",2094,36
1983,"Belpre",2085,36
1984,"Belpre",928,17
1985,"Belsano",2289,39
1986,"Belspring",2934,48
1987,"Belt",1622,27
1988,"Belton",1431,26
1989,"Belton",2679,45
1990,"Belton",2410,42
1991,"Belton",1032,18
1992,"Beltrami",1364,24
1993,"Beltsville",1200,21
1994,"Belva",3187,50
1995,"Belvedere Tiburon",221,5
1996,"Belvidere",750,14
1997,"Belvidere",1820,28
1998,"Belvidere",2470,43
1999,"Belvidere",2545,44
2000,"Belvidere",1920,31
